PERSON_UID,PRECINCT_UID,PRECINCTNAME,PRECINCT_SPLIT_UID,SUBPRECINCTNAME,REGISTRATION_UID,REGISTRATION_SIGNATURE_UID,FIRST_NAME,LAST_NAME,MIDDLE_NAME,SUFFIX,DOB,SSN4,DLN,IDENTIFICATIONNUMBER,VOTERIDTYPECODENAME,VOTERSTATUS,AFFIRMATIONOFRESIDENCYREQUIREDFLAG,PROOFOFRESIDENCYREQUIREDFLAG,SIGNATUREREQUIREDFLAG,OVER18FLAG,ABSENTEEBALLOTSTATUS,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,CITY,STATE,ZIP,COUNTRY,LOCALITY_UID,LOCALITYNAME
6495119303,47234455,PrecinctB,6105271328,SplitB,3103011381,6955090327,Stanley,Williams,Cindy,,01-01-1970 0:00,3290,9363590807,,DOBSSN,Inactive,True,False,False,1,,5697 Scott Parkway,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8803946320,8813107727,PrecinctB,4121296876,SplitB,9748506319,3506260907,David,Butler,Dawn,PhD,01-01-1970 0:00,4600,3163393645,,DLN,Active,False,True,False,1,,37917 Jamie Mountains Suite 948,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1703856920,2482004147,PrecinctB,2151345595,SplitB,8479980137,5731489064,Ryan,Dennis,Joshua,,01-01-1970 0:00,9285,5732835537,,DOBGEN,Inactive,True,False,False,1,,308 Johnson Knoll Apt. 426,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4563270116,8629661814,PrecinctB,5917256041,SplitB,1931229303,1628798419,Devin,Anderson,Michaela,,01-01-1970 0:00,5079,633796877,,DLN,Inactive,False,False,False,1,,658 Michael Ridges,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5461129886,4454533966,PrecinctA,7646565542,SplitB,768452352,8190695995,Shane,Scott,Amanda,,01-01-1970 0:00,9694,8014376494,,DOBSSN,Inactive,True,False,False,1,,1878 David Springs Apt. 657,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2162820287,4125757634,PrecinctA,5395409573,SplitB,5631271267,2823788896,George,Mosley,Justin,,01-01-1970 0:00,3124,7880682251,,DOBGEN,Active,True,True,False,1,,727 Lewis Village,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1019906182,8545190504,PrecinctB,7732823399,SpitA,6616349228,5556587303,Paul,Tucker,Laura,Dr,01-01-1970 0:00,1128,9185711931,,DOBSSN,Inactive,True,False,False,1,,7271 Simpson Lodge,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2199278652,1932784003,PrecinctA,9222147122,SpitA,9554735296,7705539680,Joseph,Green,Mark,PhD,01-01-1970 0:00,1354,2719636680,,DLN,Inactive,True,False,False,1,,84582 Olivia Wells Apt. 840,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4756032330,5513776597,PrecinctB,937678791,SpitA,1471793123,9379381865,Joseph,Nguyen,Douglas,Dr,01-01-1970 0:00,6308,1626807676,,DOBGEN,Active,True,False,False,1,,011 Harrington Manor,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1549368638,4553308158,PrecinctB,3195272712,SpitA,426492629,274572439,Pamela,Richardson,Andrew,MD,01-01-1970 0:00,6719,4034162422,,DOBSSN,Active,True,False,False,1,,1602 Cook Mission,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1707330386,5156038139,PrecinctB,2449623108,SplitB,9577124605,7382745999,Charles,Nelson,Todd,,01-01-1970 0:00,1393,3516877157,,DLN,Inactive,True,False,True,1,,37773 Kim Track,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7928381310,5852706206,PrecinctA,9361609843,SplitB,4274446987,3499750184,Kenneth,Harris,Margaret,Dr,01-01-1970 0:00,5564,2939509705,,DOBGEN,Active,True,False,True,1,,4392 Margaret Green,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2058542278,2359421307,PrecinctA,6341682958,SpitA,5466742251,3384414787,Jeremy,Young,Jacob,,01-01-1970 0:00,8455,7346726869,,DOBGEN,Active,False,False,False,1,,805 Melissa Street,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1708178715,6858283491,PrecinctB,3185367152,SpitA,5668813528,2500957500,James,Sharp,Jamie,,01-01-1970 0:00,4014,7090000083,,DOBGEN,Active,False,False,False,1,,7392 Brenda Parks,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3119491511,9715270834,PrecinctA,4059912985,SpitA,4939513990,1560087024,Tricia,Romero,Stephen,,01-01-1970 0:00,4526,4400210621,,DOBGEN,Active,False,False,False,1,,81312 Frey Glens,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4197097934,5167968072,PrecinctA,8510498992,SplitB,1279564139,5421908898,Yvonne,Ellis,Joanna,PhD,01-01-1970 0:00,1081,3097230753,,DLN,Inactive,True,False,False,1,,384 Tammy Camp Apt. 637,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8411073968,7642449309,PrecinctB,6355200751,SpitA,721355174,1706857718,Victoria,Mora,Diana,Dr,01-01-1970 0:00,9307,2882197549,,DOBSSN,Inactive,True,True,False,1,,7121 Parks Manor,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7788587102,3097503942,PrecinctA,1479624457,SpitA,2936714807,2014611962,Phillip,Archer,Daniel,,01-01-1970 0:00,4447,7255338157,,DLN,Active,False,False,False,1,,180 Fletcher Lakes Apt. 695,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5492197987,7423539163,PrecinctA,8238728369,SplitB,3709893979,2330494585,Gary,Wheeler,Kathleen,Dr,01-01-1970 0:00,5569,3634882858,,DOBSSN,Inactive,True,False,False,1,,975 Michelle Mall Apt. 443,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7224601914,6928481042,PrecinctB,4968864381,SpitA,5559165041,8475269980,Isaiah,Guzman,Manuel,,01-01-1970 0:00,2590,8327075623,,DOBGEN,Inactive,False,False,False,1,,77870 Walker Street,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5982309088,549090521,PrecinctB,8158322227,SplitB,1063153921,3681757460,Rachel,Horne,Diane,,01-01-1970 0:00,4541,4197186844,,DOBGEN,Inactive,True,False,False,1,,342 Mclaughlin Unions,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3319757835,1820751314,PrecinctB,4078633589,SplitB,1599201358,5166992816,Elizabeth,Pollard,Laura,,01-01-1970 0:00,8941,1297043497,,DOBSSN,Active,False,False,False,1,,1723 Taylor Burgs Suite 571,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2942390676,7500406618,PrecinctB,8142348289,SpitA,3279296362,8212774704,Erica,Mccarthy,Andrea,,01-01-1970 0:00,3680,4159342616,,DOBSSN,Active,True,False,False,1,,889 Lee Road Apt. 272,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6177004158,7449397243,PrecinctB,6658703327,SplitB,280285260,8704248327,Jennifer,Livingston,Dylan,,01-01-1970 0:00,8466,5037134149,,DOBSSN,Inactive,False,False,False,1,,66792 Mitchell Plains,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1278033492,1541391124,PrecinctA,3656789121,SplitB,2646537970,3980241424,Jacqueline,Ford,Summer,PhD,01-01-1970 0:00,9581,9916939741,,DOBGEN,Active,False,False,False,1,,7150 Elizabeth Stravenue,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2965769169,8733166850,PrecinctA,7970919419,SpitA,729938914,488385050,Aaron,Blanchard,Kathryn,PhD,01-01-1970 0:00,5823,3639017268,,DOBGEN,Active,False,False,False,1,,7936 Kayla Springs,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2730685511,2435481722,PrecinctA,9600562704,SpitA,4848329732,2365688155,Christopher,Parsons,Melinda,,01-01-1970 0:00,2226,9309178091,,DOBGEN,Inactive,False,True,False,1,,24364 Mcmahon Junctions Apt. 050,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7865823067,2445620179,PrecinctB,3938010194,SpitA,6438878953,5574594385,Stephanie,Moon,Brian,,01-01-1970 0:00,5391,7350457618,,DLN,Active,False,False,False,1,,33642 Jerry Road,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9286494268,8653884544,PrecinctA,3110934913,SplitB,787123412,6708668677,Steven,Williams,Jennifer,,01-01-1970 0:00,7865,9831668996,,DLN,Active,True,False,False,1,,5809 Eugene Pines,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9685518200,5624217019,PrecinctB,6237527710,SplitB,528239591,5102887126,Robert,Hunt,Kendra,Dr,01-01-1970 0:00,2547,3219617164,,DOBGEN,Inactive,False,False,False,1,,377 Rachel Run,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9507552877,3225614390,PrecinctB,9952086634,SplitB,6384351275,6163303118,Frank,James,Jeffrey,,01-01-1970 0:00,5633,7313026595,,DOBGEN,Active,False,False,False,1,,1370 Barnett Bypass Apt. 626,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8872058744,3918737971,PrecinctA,9583809758,SplitB,5024216401,2858621901,Julie,Lara,Christina,Dr,01-01-1970 0:00,3109,1535500778,,DOBSSN,Inactive,True,False,False,1,,970 Martin Cliff Suite 921,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
138939551,1686864511,PrecinctB,7252091165,SplitB,2761963617,1858666311,Maria,Vega,Ronald,,01-01-1970 0:00,5703,8743565315,,DOBGEN,Active,False,False,True,1,,79359 Fernandez Mall,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9192197304,9474944952,PrecinctB,1448560543,SpitA,8488629125,9226554406,Kristin,Campbell,Alyssa,,01-01-1970 0:00,1113,8750993893,,DOBGEN,Inactive,False,False,False,1,,96651 Griffin Plains Suite 018,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2250041170,9660581794,PrecinctA,6461235404,SpitA,6801408038,8254679267,Joel,Fields,Katie,MD,01-01-1970 0:00,6453,3964915988,,DOBGEN,Inactive,True,False,False,1,,8148 Thomas Tunnel,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2166370588,2197315161,PrecinctB,5252790556,SpitA,9594004351,1917352617,Michelle,Castillo,Emily,PhD,01-01-1970 0:00,3008,2271178161,,DLN,Inactive,True,False,False,1,,8997 Jennifer Mountains Suite 401,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9357198827,1524665210,PrecinctA,4772311186,SpitA,2174604091,1565157498,Desiree,Freeman,Matthew,,01-01-1970 0:00,8939,7197004256,,DOBGEN,Inactive,True,False,False,1,,66556 Bridges Hills,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4605445866,6609360853,PrecinctB,932415869,SpitA,8550690367,4027263925,Elizabeth,Mccarthy,Laura,,01-01-1970 0:00,3607,768322438,,DOBGEN,Active,False,False,False,1,,846 Rodriguez Island Apt. 702,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2661436489,247040623,PrecinctA,5628078494,SplitB,887234234,4469703151,Jason,Wall,Donald,,01-01-1970 0:00,1683,7484840739,,DOBSSN,Active,True,False,False,1,,97627 Peterson Point Apt. 888,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8950407695,7204587055,PrecinctB,4156920538,SpitA,4290307942,3582979183,Michelle,Fleming,Ashley,,01-01-1970 0:00,6938,2946436332,,DLN,Active,False,False,False,1,,196 Michael Crossing,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
303846798,5897090470,PrecinctB,6339733292,SpitA,2597416680,151698192,Joseph,Brown,Karen,,01-01-1970 0:00,1076,4960939295,,DLN,Active,True,False,False,1,,8050 Wall Fields,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4168651170,5475048225,PrecinctB,1297085412,SplitB,359582131,3867030962,Edward,Johnson,Nicole,,01-01-1970 0:00,3664,7321396567,,DLN,Active,True,False,False,1,,837 Clayton Lodge,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6237816748,8562403220,PrecinctB,1914210446,SpitA,8034123059,6070962494,Robyn,Faulkner,Kelly,,01-01-1970 0:00,4236,4962417848,,DLN,Inactive,True,False,False,1,,3417 Shelly Trail,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4305098185,9893599090,PrecinctA,608999318,SpitA,8424889553,6301775508,Heather,Allen,Angela,,01-01-1970 0:00,9278,1063447857,,DOBSSN,Active,True,False,False,1,,423 Dixon Cliffs Apt. 128,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6369426779,6007785767,PrecinctA,9197876650,SpitA,3914498690,1770677261,Blake,Anderson,Keith,,01-01-1970 0:00,8273,9831731278,,DOBSSN,Active,True,False,False,1,,59050 Felicia Island Apt. 897,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9529113609,1414505309,PrecinctA,5116096329,SplitB,7768265246,2791746467,Amy,Hoover,Julie,Dr,01-01-1970 0:00,6688,309107951,,DOBGEN,Active,True,False,False,1,,672 Hoffman Lake Suite 577,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2370428554,4896289111,PrecinctA,1367588497,SplitB,7167587681,2192340778,Trevor,Taylor,Breanna,,01-01-1970 0:00,6604,5896012016,,DOBSSN,Active,False,False,True,1,,8952 Amy Burg,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6792841172,5733008791,PrecinctB,7378965360,SpitA,1796653162,672759321,Nichole,Griffin,Tamara,,01-01-1970 0:00,6651,6007890155,,DOBGEN,Active,True,False,False,1,,936 Clark Port Apt. 447,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2271637112,5244380049,PrecinctA,3799418497,SpitA,7703660954,275927906,Veronica,Anderson,Joshua,,01-01-1970 0:00,3897,3742541640,,DOBSSN,Inactive,True,False,False,1,,72942 Colin Crescent,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3011363992,410754644,PrecinctB,2632765925,SplitB,7043304656,7843562894,Jamie,Johnson,Rebecca,,01-01-1970 0:00,4240,2062781935,,DOBGEN,Active,True,True,False,1,,633 Madison Crossing,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7976958584,5622020515,PrecinctB,2691379311,SplitB,7917771499,7956632608,Michelle,Bennett,Anne,Dr,01-01-1970 0:00,2218,7893734505,,DLN,Active,False,False,False,1,,3843 Joseph Center,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
633817722,4414259388,PrecinctA,5018858961,SplitB,9866063571,823731624,Erica,Thompson,Michelle,,01-01-1970 0:00,4637,3019263667,,DLN,Active,True,False,False,1,,91563 Nelson Mall,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8735775456,4059989167,PrecinctA,9467481634,SplitB,6150872502,8625878775,Karen,Williams,Richard,,01-01-1970 0:00,5611,2872109104,,DLN,Inactive,True,False,False,1,,45504 Wilson Club,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7062190534,3955387133,PrecinctA,1548878921,SplitB,751499733,9119525532,Kelly,Hendricks,Jeffrey,,01-01-1970 0:00,5791,8853781209,,DOBGEN,Active,True,False,False,1,,45129 Abigail Streets,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9550635650,6382824431,PrecinctA,8214860892,SpitA,1208963919,3116944435,Bradley,Smith,Leslie,,01-01-1970 0:00,2760,99556811,,DOBGEN,Inactive,True,False,False,1,,26232 Hickman Hollow,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
240467603,9647311542,PrecinctB,3919238203,SpitA,2948811394,2222013239,Kerri,Gray,Lisa,,01-01-1970 0:00,5346,5011591562,,DOBSSN,Active,False,True,False,1,,29851 Cook Summit Apt. 313,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2828200128,5910922144,PrecinctB,4083920769,SplitB,8047081201,6494644987,Anna,Reese,Zachary,MD,01-01-1970 0:00,1548,2874665515,,DOBGEN,Inactive,False,False,False,1,,46048 Joseph Lodge,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3020708175,5622948294,PrecinctA,2707617616,SplitB,440025653,6534822168,Kathryn,Palmer,William,Dr,01-01-1970 0:00,1060,9626359045,,DOBGEN,Inactive,True,False,True,1,,4659 Adrian Spur,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
417906021,8573113159,PrecinctB,6020758220,SplitB,7573535277,1345533945,Brandon,Rasmussen,William,,01-01-1970 0:00,9175,5687820880,,DOBGEN,Inactive,True,False,False,1,,4855 Savage Heights,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1524647332,1624153370,PrecinctB,9308822098,SpitA,3766406916,2172637922,David,Robinson,Meagan,Dr,01-01-1970 0:00,2383,7176790360,,DLN,Inactive,False,False,False,1,,4011 Taylor Oval Apt. 599,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6111255551,6820553025,PrecinctA,8392903859,SplitB,6365466965,7095521478,Sarah,Molina,William,,01-01-1970 0:00,4639,1270749674,,DLN,Inactive,True,False,False,1,,226 Emily Cove,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9421118751,4267410265,PrecinctB,4514813742,SpitA,2000181689,571841182,Jason,Foster,Stephen,,01-01-1970 0:00,5064,7217148085,,DOBGEN,Inactive,True,False,False,1,,068 Hernandez Knolls,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1029395499,7475007412,PrecinctB,609458530,SpitA,9291171813,9041895580,Alexander,James,Christian,,01-01-1970 0:00,8321,6033999036,,DOBSSN,Active,True,False,False,1,,7756 Barton Stream,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
795290172,8584713243,PrecinctA,1589593821,SpitA,5289139220,3343353703,Damon,Landry,Alexandria,,01-01-1970 0:00,3559,6741209936,,DOBSSN,Active,False,False,False,1,,92220 Shields Plaza Suite 547,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5679403218,4679508040,PrecinctB,462222270,SpitA,8900048846,5691236995,Paul,Jones,Matthew,,01-01-1970 0:00,5843,6973893111,,DOBGEN,Active,True,False,False,1,,7586 Katrina Circles Suite 871,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1047198534,6983702467,PrecinctA,1331402554,SpitA,4169616135,1704949783,Parker,Parker,Stephanie,,01-01-1970 0:00,2014,4354599980,,DOBSSN,Active,True,False,False,1,,019 Price Parks Apt. 300,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5787509758,3793953824,PrecinctB,8329241571,SpitA,8017918591,2687377688,Ashley,Walker,Karen,Dr,01-01-1970 0:00,6436,9913019187,,DOBGEN,Active,True,False,False,1,,532 Watts Mountain,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9539713647,9888884758,PrecinctB,2337029531,SpitA,109436299,2583031485,Kimberly,Thomas,Karen,,01-01-1970 0:00,6388,7365577282,,DOBGEN,Inactive,False,False,False,1,,3392 Ball Landing,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2813929973,1611409505,PrecinctA,6119418299,SplitB,4165524735,2688399526,Natalie,Ward,Amanda,,01-01-1970 0:00,2303,8715775937,,DOBGEN,Active,True,False,False,1,,188 Santana Parkways Apt. 951,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7495361177,9739890466,PrecinctA,746003064,SplitB,3577469674,4057297565,Scott,Nelson,Thomas,MD,01-01-1970 0:00,3599,7890500092,,DOBGEN,Active,False,False,True,1,,668 Eric Flats Apt. 281,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7554796532,9274670932,PrecinctA,2776175590,SpitA,2505915417,5194826729,Bobby,Pacheco,Roy,,01-01-1970 0:00,6765,4348088274,,DLN,Inactive,True,False,False,1,,14421 Toni Grove,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4083666410,6959273876,PrecinctA,8312000411,SpitA,449548921,1059686157,James,Smith,Kelly,Dr,01-01-1970 0:00,7358,9309688951,,DOBSSN,Active,False,False,False,1,,379 Fleming Harbors,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1378671382,8576691234,PrecinctB,8769053615,SplitB,1413112852,537001413,Noah,Day,Ryan,,01-01-1970 0:00,3094,4110890817,,DOBGEN,Inactive,True,False,False,1,,4440 Nicholas Lodge,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7814955473,4980679902,PrecinctB,4244286855,SplitB,5780404201,7331293975,Bethany,Bailey,Michael,MD,01-01-1970 0:00,4096,3971118371,,DOBSSN,Inactive,False,False,False,1,,419 Jackson Pine,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8394658450,2651115097,PrecinctA,3814926435,SpitA,7751982143,9186382185,Andrew,Peterson,Allison,,01-01-1970 0:00,3685,89359603,,DLN,Active,False,False,False,1,,098 Gardner Garden Apt. 333,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1026690551,4153180165,PrecinctB,5693777752,SpitA,1198271512,9962105546,David,Costa,Rachel,,01-01-1970 0:00,8688,5664328711,,DLN,Inactive,True,False,False,1,,171 Smith Knolls Apt. 891,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4933827350,3343019469,PrecinctB,857927487,SplitB,9823390817,3477927814,Robin,Spence,Claire,,01-01-1970 0:00,1812,3817119775,,DOBGEN,Active,False,False,False,1,,84707 Barron Stravenue,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7220869266,6707229461,PrecinctA,6650244197,SplitB,2355568885,1890341910,Tyler,Fields,Daniel,,01-01-1970 0:00,1090,3331515975,,DLN,Inactive,True,False,False,1,,515 Joyce Trafficway,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1781969572,7167463056,PrecinctB,2579443111,SplitB,4266552263,4122173134,Jose,Singleton,Stephanie,,01-01-1970 0:00,4983,6245865933,,DOBGEN,Active,True,False,True,1,,9453 Rebecca Mountains Suite 021,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3130439221,8789711843,PrecinctA,2430878141,SpitA,9651193442,2820824185,Alicia,Murphy,Eric,,01-01-1970 0:00,5550,1152116848,,DOBSSN,Inactive,True,False,False,1,,7296 Gill Ferry Apt. 291,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
731077785,4104633972,PrecinctB,3436893923,SplitB,5245645725,2721835285,Theodore,Fox,Matthew,MD,01-01-1970 0:00,2228,1998381492,,DOBSSN,Inactive,False,False,True,1,,8297 Vasquez Place Apt. 620,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9867800493,2038161151,PrecinctA,3893902750,SplitB,7196312055,2445984038,William,Davis,Katherine,,01-01-1970 0:00,1438,9829235411,,DOBGEN,Active,False,False,False,1,,5514 Carrie Estate,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6940574333,9142638984,PrecinctB,1148043288,SplitB,8358479513,6768548255,Jennifer,Briggs,Alicia,,01-01-1970 0:00,9693,3569134186,,DOBGEN,Inactive,False,False,False,1,,4697 Miller Trail,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5955580433,3903840700,PrecinctA,5560984269,SplitB,3140378359,8910543365,Michael,Mccormick,Megan,PhD,01-01-1970 0:00,8659,4057509680,,DLN,Active,True,False,False,1,,4332 Smith Path Apt. 849,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
190767806,6319747638,PrecinctA,5870849958,SpitA,104863837,9475973140,Kenneth,Bishop,Brian,PhD,01-01-1970 0:00,7240,7691259080,,DOBSSN,Inactive,True,False,False,1,,65771 Albert Keys,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7614279290,867309504,PrecinctB,6497537474,SplitB,1657460647,984190284,Kara,Spencer,Lindsey,,01-01-1970 0:00,2490,8175588979,,DOBSSN,Inactive,True,False,False,1,,72268 Megan Brooks Apt. 755,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3293584394,4511465993,PrecinctA,8487765857,SplitB,9637780640,1898533442,Michael,Key,Lori,,01-01-1970 0:00,2040,2301978780,,DOBGEN,Active,True,False,False,1,,3541 Amanda Locks,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
